Layers,Qubits,PCA Layers,Epoch,Total Epochs,Cost,Best Cost,Accuracy,Best Accuracy,Time,Total Time
10,6,6,26,100,0.0568,0.0567,0.9561,0.9737,0.28,7.54
10,6,6,27,100,0.0699,0.0567,0.9649,0.9737,0.29,7.84
10,6,6,28,100,0.0794,0.0567,0.9561,0.9737,0.32,8.16
10,6,6,29,100,0.0731,0.0567,0.9474,0.9737,0.28,8.44
10,6,6,30,100,0.0690,0.0567,0.9561,0.9737,0.28,8.72
10,6,6,31,100,0.1037,0.0567,0.9474,0.9737,0.28,9.00
10,6,6,32,100,0.0680,0.0567,0.9561,0.9737,0.28,9.28
10,6,6,33,100,0.0705,0.0567,0.9561,0.9737,0.28,9.56
10,6,6,34,100,0.0650,0.0567,0.9298,0.9737,0.28,9.84
10,6,6,35,100,0.1038,0.0567,0.9386,0.9737,0.28,10.13
10,6,6,36,100,0.0741,0.0567,0.9474,0.9737,0.28,10.41
10,6,6,37,100,0.0725,0.0567,0.9386,0.9737,0.29,10.70
10,6,6,38,100,0.0724,0.0567,0.9649,0.9737,0.28,10.98
10,6,6,39,100,0.0638,0.0567,0.9561,0.9737,0.28,11.26
10,6,6,40,100,0.0723,0.0567,0.9649,0.9737,0.28,11.55
10,6,6,41,100,0.0563,0.0563,0.9561,0.9737,0.28,11.83
10,6,6,42,100,0.0605,0.0563,0.9649,0.9737,0.28,12.11
10,6,6,43,100,0.0658,0.0563,0.9649,0.9737,0.28,12.39
10,6,6,44,100,0.0777,0.0563,0.9123,0.9737,0.29,12.68
10,6,6,45,100,0.0976,0.0563,0.9561,0.9737,0.32,13.00
10,6,6,46,100,0.0656,0.0563,0.9737,0.9737,0.28,13.28
10,6,6,47,100,0.0657,0.0563,0.9737,0.9737,0.28,13.57
10,6,6,48,100,0.0888,0.0563,0.9474,0.9737,0.28,13.85
10,6,6,49,100,0.0641,0.0563,0.8947,0.9737,0.28,14.13
10,6,6,50,100,0.0579,0.0563,0.9649,0.9737,0.28,14.40
10,6,6,51,100,0.0648,0.0563,0.9386,0.9737,0.28,14.68
10,6,6,52,100,0.0638,0.0563,0.9123,0.9737,0.30,14.98
10,6,6,53,100,0.0545,0.0545,0.8772,0.9737,0.28,15.27
10,6,6,54,100,0.0773,0.0545,0.9386,0.9737,0.28,15.55
10,6,6,55,100,0.0533,0.0533,0.9035,0.9737,0.28,15.83
10,6,6,56,100,0.0486,0.0486,0.9386,0.9737,0.28,16.12
10,6,6,57,100,0.0508,0.0486,0.9386,0.9737,0.28,16.40
10,6,6,58,100,0.0543,0.0486,0.9123,0.9737,0.28,16.68
10,6,6,59,100,0.0562,0.0486,0.9474,0.9737,0.28,16.96
10,6,6,60,100,0.0517,0.0486,0.9561,0.9737,0.28,17.24
10,6,6,61,100,0.0598,0.0486,0.9649,0.9737,0.29,17.53
10,6,6,62,100,0.0814,0.0486,0.9561,0.9737,0.32,17.85
10,6,6,63,100,0.0757,0.0486,0.9737,0.9737,0.28,18.13
10,6,6,64,100,0.0624,0.0486,0.9035,0.9737,0.28,18.41
10,6,6,65,100,0.0794,0.0486,0.9737,0.9737,0.28,18.69
10,6,6,66,100,0.0947,0.0486,0.9561,0.9737,0.28,18.97
10,6,6,67,100,0.0505,0.0486,0.9649,0.9737,0.28,19.25
10,6,6,68,100,0.0762,0.0486,0.9649,0.9737,0.28,19.53
10,6,6,69,100,0.0732,0.0486,0.9123,0.9737,0.28,19.81
10,6,6,70,100,0.0670,0.0486,0.9474,0.9737,0.28,20.09
10,6,6,71,100,0.0613,0.0486,0.9386,0.9737,0.28,20.37
10,6,6,72,100,0.0578,0.0486,0.8860,0.9737,0.28,20.65
10,6,6,73,100,0.0578,0.0486,0.9386,0.9737,0.28,20.92
10,6,6,74,100,0.0578,0.0486,0.9386,0.9737,0.27,21.20
10,6,6,75,100,0.0520,0.0486,0.9386,0.9737,0.28,21.48
10,6,6,76,100,0.0439,0.0439,0.9298,0.9737,0.28,21.75
10,6,6,77,100,0.0450,0.0439,0.9386,0.9737,0.28,22.03
10,6,6,78,100,0.0407,0.0407,0.9386,0.9737,0.28,22.31
10,6,6,79,100,0.0458,0.0407,0.9123,0.9737,0.32,22.63
10,6,6,80,100,0.0428,0.0407,0.9474,0.9737,0.28,22.92
10,6,6,81,100,0.0401,0.0401,0.9298,0.9737,0.28,23.20
10,6,6,82,100,0.0341,0.0341,0.8860,0.9737,0.28,23.47
10,6,6,83,100,0.0421,0.0341,0.9474,0.9737,0.28,23.76
10,6,6,84,100,0.0529,0.0341,0.9211,0.9737,0.28,24.03
10,6,6,85,100,0.0506,0.0341,0.9298,0.9737,0.28,24.31
10,6,6,86,100,0.0404,0.0341,0.9298,0.9737,0.28,24.59
10,6,6,87,100,0.0458,0.0341,0.9386,0.9737,0.28,24.88
10,6,6,88,100,0.0534,0.0341,0.9649,0.9737,0.30,25.18
10,6,6,89,100,0.0418,0.0341,0.9386,0.9737,0.28,25.46
10,6,6,90,100,0.0414,0.0341,0.9561,0.9737,0.28,25.74
10,6,6,91,100,0.0438,0.0341,0.9035,0.9737,0.28,26.03
10,6,6,92,100,0.0415,0.0341,0.9474,0.9737,0.28,26.31
10,6,6,93,100,0.0404,0.0341,0.9123,0.9737,0.28,26.59
10,6,6,94,100,0.0542,0.0341,0.9386,0.9737,0.28,26.87
10,6,6,95,100,0.0390,0.0341,0.9386,0.9737,0.28,27.15
10,6,6,96,100,0.0350,0.0341,0.9298,0.9737,0.32,27.47
10,6,6,97,100,0.0315,0.0315,0.9211,0.9737,0.28,27.75
10,6,6,98,100,0.0418,0.0315,0.9561,0.9737,0.28,28.02
10,6,6,99,100,0.0443,0.0315,0.9298,0.9737,0.28,28.31
10,6,6,100,100,0.0389,0.0315,0.9123,0.9737,0.28,28.58
=================================================================================
10,6,6,1,100,0.5262,0.5262,0.9298,0.9298,0.31,0.31
10,6,6,2,100,0.2503,0.2503,0.9649,0.9649,0.29,0.60
10,6,6,3,100,0.1242,0.1242,0.9298,0.9649,0.33,0.93
10,6,6,4,100,0.0974,0.0974,0.9474,0.9649,0.32,1.26
10,6,6,5,100,0.0988,0.0974,0.9561,0.9649,0.31,1.56
10,6,6,6,100,0.1363,0.0974,0.9649,0.9649,0.27,1.83
10,6,6,7,100,0.0993,0.0974,0.9035,0.9649,0.29,2.12
10,6,6,8,100,0.0791,0.0791,0.9474,0.9649,0.28,2.41
10,6,6,9,100,0.0784,0.0784,0.9649,0.9649,0.27,2.67
10,6,6,10,100,0.0781,0.0781,0.9386,0.9649,0.27,2.94
10,6,6,11,100,0.0607,0.0607,0.9737,0.9737,0.26,3.20
10,6,6,12,100,0.0702,0.0607,0.9649,0.9737,0.28,3.49
10,6,6,13,100,0.0741,0.0607,0.9474,0.9737,0.31,3.79
10,6,6,14,100,0.1055,0.0607,0.9649,0.9737,0.30,4.10
10,6,6,15,100,0.0921,0.0607,0.9649,0.9737,0.27,4.37
10,6,6,16,100,0.0764,0.0607,0.9298,0.9737,0.26,4.63
10,6,6,17,100,0.0606,0.0606,0.9298,0.9737,0.33,4.96
10,6,6,18,100,0.0711,0.0606,0.8947,0.9737,0.40,5.36
10,6,6,19,100,0.0643,0.0606,0.9386,0.9737,0.29,5.65
10,6,6,20,100,0.0577,0.0577,0.9386,0.9737,0.31,5.96
10,6,6,21,100,0.0506,0.0506,0.9298,0.9737,0.31,6.27
10,6,6,22,100,0.0582,0.0506,0.9474,0.9737,0.30,6.56
10,6,6,23,100,0.0588,0.0506,0.9386,0.9737,0.31,6.87
10,6,6,24,100,0.0588,0.0506,0.8860,0.9737,0.31,7.18
10,6,6,25,100,0.0694,0.0506,0.9474,0.9737,0.30,7.48
10,6,6,26,100,0.0692,0.0506,0.9123,0.9737,0.29,7.77
10,6,6,27,100,0.0713,0.0506,0.9561,0.9737,0.32,8.09
10,6,6,28,100,0.0645,0.0506,0.9474,0.9737,0.28,8.37
10,6,6,29,100,0.0588,0.0506,0.9474,0.9737,0.28,8.65
10,6,6,30,100,0.0503,0.0503,0.9474,0.9737,0.26,8.92
10,6,6,31,100,0.0760,0.0503,0.9211,0.9737,0.30,9.22
10,6,6,32,100,0.0615,0.0503,0.9386,0.9737,0.34,9.56
10,6,6,33,100,0.0539,0.0503,0.9386,0.9737,0.31,9.87
10,6,6,34,100,0.0721,0.0503,0.9035,0.9737,0.33,10.20
10,6,6,35,100,0.0546,0.0503,0.9298,0.9737,0.36,10.56
10,6,6,36,100,0.0728,0.0503,0.9561,0.9737,0.32,10.87
10,6,6,37,100,0.0746,0.0503,0.9474,0.9737,0.28,11.16
10,6,6,38,100,0.0751,0.0503,0.8860,0.9737,0.26,11.42
10,6,6,39,100,0.0659,0.0503,0.9474,0.9737,0.26,11.68
10,6,6,40,100,0.0721,0.0503,0.9561,0.9737,0.26,11.94
10,6,6,41,100,0.0853,0.0503,0.9561,0.9737,0.26,12.20
10,6,6,42,100,0.0772,0.0503,0.9649,0.9737,0.26,12.46
10,6,6,43,100,0.0646,0.0503,0.9386,0.9737,0.26,12.72
10,6,6,44,100,0.0725,0.0503,0.9386,0.9737,0.27,12.99
10,6,6,45,100,0.0515,0.0503,0.9386,0.9737,0.27,13.26
10,6,6,46,100,0.0522,0.0503,0.9123,0.9737,0.27,13.53
10,6,6,47,100,0.0422,0.0422,0.9211,0.9737,0.27,13.80
10,6,6,48,100,0.0608,0.0422,0.9561,0.9737,0.28,14.08
10,6,6,49,100,0.0616,0.0422,0.9474,0.9737,0.28,14.36
10,6,6,50,100,0.0575,0.0422,0.8684,0.9737,0.26,14.62
10,6,6,51,100,0.0732,0.0422,0.9298,0.9737,0.26,14.88
10,6,6,52,100,0.0525,0.0422,0.9211,0.9737,0.30,15.19
10,6,6,53,100,0.0540,0.0422,0.9298,0.9737,0.26,15.45
10,6,6,54,100,0.0631,0.0422,0.9474,0.9737,0.26,15.71
10,6,6,55,100,0.0541,0.0422,0.9211,0.9737,0.27,15.98
10,6,6,56,100,0.0576,0.0422,0.9123,0.9737,0.29,16.27
10,6,6,57,100,0.0592,0.0422,0.9035,0.9737,0.30,16.57
10,6,6,58,100,0.0500,0.0422,0.9298,0.9737,0.32,16.89
10,6,6,59,100,0.0448,0.0422,0.9298,0.9737,0.27,17.16
10,6,6,60,100,0.0453,0.0422,0.9386,0.9737,0.27,17.44
10,6,6,61,100,0.0443,0.0422,0.9211,0.9737,0.27,17.71
10,6,6,62,100,0.0470,0.0422,0.9386,0.9737,0.28,17.99
10,6,6,63,100,0.0480,0.0422,0.9211,0.9737,0.29,18.28
10,6,6,64,100,0.0573,0.0422,0.9474,0.9737,0.27,18.55
10,6,6,65,100,0.0502,0.0422,0.9474,0.9737,0.28,18.83
10,6,6,66,100,0.0602,0.0422,0.9123,0.9737,0.26,19.10
10,6,6,67,100,0.0601,0.0422,0.9298,0.9737,0.26,19.36
10,6,6,68,100,0.0529,0.0422,0.9211,0.9737,0.31,19.67
10,6,6,69,100,0.0613,0.0422,0.9298,0.9737,0.35,20.02
10,6,6,70,100,0.0583,0.0422,0.9211,0.9737,0.32,20.34
10,6,6,71,100,0.0732,0.0422,0.8860,0.9737,0.38,20.72
10,6,6,72,100,0.0814,0.0422,0.9737,0.9737,0.28,21.01
10,6,6,73,100,0.0903,0.0422,0.8860,0.9737,0.28,21.29
10,6,6,74,100,0.0762,0.0422,0.9474,0.9737,0.27,21.55
10,6,6,75,100,0.0566,0.0422,0.9474,0.9737,0.27,21.82
10,6,6,76,100,0.0438,0.0422,0.9474,0.9737,0.27,22.09
10,6,6,77,100,0.0413,0.0413,0.9386,0.9737,0.27,22.36
10,6,6,78,100,0.0440,0.0413,0.9649,0.9737,0.27,22.63
10,6,6,79,100,0.0707,0.0413,0.9649,0.9737,0.27,22.90
10,6,6,80,100,0.0473,0.0413,0.9035,0.9737,0.28,23.18
10,6,6,81,100,0.0389,0.0389,0.9386,0.9737,0.30,23.48
10,6,6,82,100,0.0342,0.0342,0.8947,0.9737,0.32,23.80
10,6,6,83,100,0.0709,0.0342,0.9298,0.9737,0.31,24.12
10,6,6,84,100,0.0550,0.0342,0.8860,0.9737,0.30,24.42
10,6,6,85,100,0.0475,0.0342,0.9123,0.9737,0.31,24.72
10,6,6,86,100,0.0547,0.0342,0.9035,0.9737,0.35,25.07
10,6,6,87,100,0.0438,0.0342,0.9035,0.9737,0.28,25.35
10,6,6,88,100,0.0395,0.0342,0.9386,0.9737,0.27,25.62
10,6,6,89,100,0.0291,0.0291,0.9035,0.9737,0.27,25.89
10,6,6,90,100,0.0801,0.0291,0.8947,0.9737,0.27,26.16
10,6,6,91,100,0.0585,0.0291,0.9561,0.9737,0.27,26.43
10,6,6,92,100,0.0518,0.0291,0.9386,0.9737,0.27,26.70
10,6,6,93,100,0.0401,0.0291,0.9035,0.9737,0.27,26.97
10,6,6,94,100,0.0403,0.0291,0.9211,0.9737,0.27,27.24
10,6,6,95,100,0.0704,0.0291,0.9123,0.9737,0.27,27.51
10,6,6,96,100,0.0407,0.0291,0.9474,0.9737,0.27,27.78
10,6,6,97,100,0.0535,0.0291,0.9123,0.9737,0.27,28.05
10,6,6,98,100,0.0497,0.0291,0.9123,0.9737,0.28,28.33
10,6,6,99,100,0.0389,0.0291,0.9211,0.9737,0.29,28.62
10,6,6,100,100,0.0457,0.0291,0.9474,0.9737,0.27,28.89
=================================================================================
